Date,AFG,AGO,ALB,ARE,ARG,ARM,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GTM,GUM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,OWID_CIS,OWID_WRL,PAK,PAN,PER,PHL,PNG,POL,PRI,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VIR,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
2015,9.032,16.472,17.193,1.793,7.577,18.261,6.055,5.802,4.96,1.449,8.482,1.886,4.472,4.397,9.143,1.164,12.0,27.695,5.881,7.578,3.111,8.538,9.803,7.703,2.45,18.915,5.775,6.945,4.801,6.605,4.65,2.573,3.518,4.441,20.02,8.572,4.031,11.923,8.415,2.4,15.026,5.048,4.612,26.063,6.278,7.605,11.206,3.616,13.052,5.751,22.057,6.412,2.442,9.376,4.288,10.354,19.943,5.552,16.506,6.806,5.15,7.226,3.168,7.778,24.981,2.506,6.9,13.009,3.314,6.147,16.15,13.785,6.813,4.514,7.629,9.908,11.166,10.865,3.979,5.176,11.896,8.825,13.075,3.385,4.93,2.762,4.138,0.393,3.546,2.2,2.006,9.312,2.557,19.69,20.84,4.519,16.223,9.12,6.796,9.873,1.81,9.46,1.781,1.785,6.611,4.311,26.395,1.404,5.389,0.766,17.555,4.861,3.426,10.104,7.41,4.953,3.1,20.791,13.621,0.556,4.134,4.7,6.872,4.296,10.643,5.415,3.403,7.928,5.9982514,3.566,4.335,3.272,3.068,2.507,7.475,12.0,3.523,12.405,4.556,23.005,11.794,0.17,6.812,5.615,11.831,5.6,14.39,6.757,3.79,0.736,4.483,3.998,18.495,17.66,12.464,10.591,7.22,11.492,8.962,7.432,23.431,14.244,1.032,2.204,0.597,7.033,4.016,3.678,2.022,2.428,15.159,10.304,2.009,2.681,9.14,7.488,5.28,5.15,19.135,6.139,11.649,1.848,5.168,8.901,17.9,25.149,5.951,5.399
2016,10.116,16.572,15.418,1.64,8.088,17.617,5.711,6.064,5.0,1.352,7.83,1.834,4.598,4.35,7.575,1.19,12.7,25.408,5.844,7.0,3.498,11.58,8.247,8.537,2.707,19.328,5.793,7.038,4.918,6.926,4.56,1.896,3.529,4.528,20.298,8.922,4.117,12.085,8.085,2.0,13.006,3.952,4.104,25.982,5.989,7.284,10.202,4.597,12.45,5.772,19.635,6.882,2.556,8.818,4.319,10.057,20.117,4.909,16.604,5.256,4.997,6.244,3.139,7.798,23.514,2.583,5.4,13.263,3.392,6.727,13.015,13.902,5.115,4.301,7.611,8.374,12.618,10.82,2.978,4.723,11.688,8.634,15.275,3.132,4.96,2.757,4.294,0.716,3.65,2.16,2.634,9.794,3.081,19.559,19.932,4.242,16.138,7.862,6.669,9.643,1.939,9.3,1.591,1.949,5.771,3.853,24.312,1.367,4.694,1.058,17.732,7.235,3.65,10.287,6.814,5.011,3.44,23.352,12.679,0.55,4.499,3.9,6.007,4.68,10.714,5.147,3.266,7.469,5.970687,2.285,4.717,3.741,2.695,2.478,6.141,11.8,3.574,11.058,5.255,23.939,11.727,0.15,5.901,5.591,11.788,5.6,13.656,4.455,4.08,0.736,4.182,4.418,18.611,15.257,12.854,9.684,7.917,9.679,8.0,6.99,22.718,13.798,1.091,2.968,0.688,7.036,4.026,4.657,2.048,3.207,15.557,10.899,1.931,3.002,9.35,7.841,4.869,5.16,19.029,5.319,11.734,1.848,5.197,9.063,18.42,26.536,5.244,5.896
2017,11.184,16.617,13.616,2.462,8.347,17.704,5.592,5.561,5.0,1.25,7.09,1.691,4.662,4.372,6.164,1.18,9.8,20.527,5.648,6.596,3.655,12.792,8.62,9.316,3.027,19.671,5.836,6.426,4.797,7.257,4.47,3.272,3.573,4.613,20.737,9.086,4.049,12.24,7.729,1.7,11.155,2.893,3.781,26.064,5.833,5.832,12.0,3.836,11.767,5.804,17.224,5.807,2.665,8.64,4.418,9.409,20.307,4.501,13.939,3.369,4.86,5.097,3.089,7.843,21.413,2.462,5.418,13.466,3.124,5.528,11.078,13.932,4.156,3.783,7.626,6.713,12.232,13.02,2.742,4.14,11.211,7.399,18.12,2.822,4.9,3.542,4.425,0.141,3.653,2.23,3.268,10.258,3.067,19.053,19.136,4.046,16.379,7.073,5.523,8.715,1.981,9.22,1.622,2.123,5.377,3.419,22.857,1.498,4.008,1.356,16.082,6.359,3.935,10.336,6.752,5.046,3.41,21.748,11.676,0.556,4.83,3.3,4.837,4.164,10.66,4.736,2.523,6.881,5.897888,3.204,5.338,3.691,2.552,2.58,4.867,10.8,3.498,8.878,6.138,25.677,11.595,0.14,4.927,5.238,11.875,5.89,13.0,4.078,4.2,0.727,3.656,4.385,18.455,13.477,12.983,8.808,7.905,8.142,6.564,6.718,24.543,13.603,1.132,3.744,0.83,7.035,4.035,4.254,2.137,3.389,15.33,10.919,1.854,3.428,9.5,7.89,4.355,5.83,19.024,5.045,11.445,1.874,5.247,9.4,18.611,27.035,4.529,6.35
2018,11.192,16.602,12.304,2.236,9.22,18.966,5.345,4.933,4.9,1.147,5.941,1.426,4.695,4.439,5.211,1.188,10.0,18.4,4.763,9.346,3.519,12.329,8.321,8.7,3.35,19.665,5.825,5.837,4.713,7.623,4.31,2.852,3.608,4.632,20.84,9.36,3.975,12.17,9.01,1.7,8.504,2.246,3.384,26.18,5.131,5.861,12.112,3.53,9.855,5.756,15.255,5.412,2.811,7.361,4.523,9.018,20.459,4.145,12.667,3.204,4.835,4.055,3.127,7.818,19.179,2.283,5.45,13.627,2.805,5.648,8.322,13.934,3.667,4.387,7.652,5.741,12.195,13.458,2.704,3.917,10.538,5.47,18.257,2.467,4.85,4.284,4.559,0.129,3.824,2.202,2.897,10.755,3.058,18.865,19.329,4.318,16.614,6.147,5.589,7.412,1.803,9.272,1.239,2.303,4.962,3.275,21.208,1.62,3.956,0.767,15.19,5.377,4.21,10.411,6.426,5.021,3.3,19.877,11.702,0.536,5.069,5.2,3.832,3.801,10.593,4.335,1.8,6.344,5.7595196,4.083,5.161,3.492,2.338,2.65,3.835,9.2,3.409,6.966,6.217,26.256,11.599,0.11,4.187,4.871,10.759,6.029,12.347,3.453,3.613,0.722,3.192,4.006,18.7,12.733,12.853,8.712,7.817,6.544,5.108,6.365,26.471,13.505,1.135,2.9,0.765,7.028,4.036,3.765,2.248,3.497,15.459,10.956,1.792,3.249,8.799,8.336,3.896,5.392,19.005,5.468,11.703,1.161,5.353,8.649,17.593,26.906,5.032,6.788
2019,11.187,16.497,11.466,2.331,9.843,18.304,5.143,4.56,5.0,1.043,5.364,1.214,4.493,4.504,4.148,1.217,9.336,15.692,4.165,9.053,3.682,11.936,8.41,6.6,2.72,20.094,5.916,5.69,4.394,7.493,4.56,2.401,3.632,4.605,20.494,10.28,3.926,12.123,10.807,1.705,7.155,2.015,3.163,26.257,5.018,6.356,12.302,3.812,7.851,5.812,14.104,4.514,2.928,6.695,4.661,8.415,20.371,3.657,11.565,3.067,5.018,4.481,2.413,7.917,17.045,2.193,5.405,13.172,2.917,5.698,6.551,14.095,3.411,3.59,6.51,4.95,10.74,14.096,3.507,3.731,9.884,4.987,16.801,2.351,4.8,5.014,5.45,0.119,3.746,2.213,2.531,11.301,3.071,19.087,15.613,4.67,16.876,6.255,5.592,6.312,1.73,9.191,1.502,2.479,4.562,3.477,17.414,3.29,4.08,0.407,15.128,9.024,4.462,10.416,6.331,4.964,3.33,19.929,10.88,0.531,5.206,5.457,3.379,3.684,10.477,4.109,2.045,6.185,5.5882235,4.83,6.256,3.379,2.237,2.651,3.267,8.3,3.439,6.422,6.595,25.34,11.591,0.1,3.912,4.513,11.236,5.636,11.697,2.863,3.1,0.746,3.204,4.17,18.828,10.395,12.656,8.835,7.755,5.761,4.446,6.833,28.222,13.369,1.077,2.036,0.716,7.026,4.035,3.148,2.165,3.523,17.153,13.73,1.735,3.057,8.194,8.836,3.669,4.936,19.248,5.89,11.774,1.681,5.444,7.858,17.213,28.468,5.538,7.373
2020,11.71,16.696,11.639,4.294,11.461,18.175,6.394,5.201,7.24,1.03,5.545,1.518,4.59,5.539,5.037,1.765,12.016,15.868,4.049,10.763,7.903,13.697,10.586,7.409,5.03,21.017,6.519,9.657,4.817,10.934,5.0,2.588,3.881,5.355,22.286,15.983,4.468,14.65,16.432,2.233,7.755,2.55,3.881,27.701,5.644,6.126,14.08,6.116,7.974,6.375,15.532,6.956,3.998,7.759,5.054,8.009,21.279,4.472,11.734,3.178,6.007,5.84,2.887,8.625,15.899,2.965,6.241,15.308,5.808,10.982,7.389,15.573,4.248,4.255,7.859,5.623,9.687,15.766,5.478,4.169,9.192,6.501,19.213,2.809,4.89,5.613,5.945,0.172,3.931,3.489,2.349,13.252,4.102,19.651,25.224,5.364,18.385,8.487,6.766,8.098,2.542,11.189,1.206,3.292,5.42,4.44,16.575,3.528,4.856,1.476,17.878,6.413,5.019,11.051,8.626,5.72,4.54,21.003,13.558,0.591,5.714,6.18,3.82,4.424,13.037,4.595,2.94,6.633,6.5873146,5.994,14.663,7.179,2.522,2.903,3.155,8.89,3.624,6.85,7.548,25.895,12.963,0.14,5.035,5.62,11.829,7.66,11.995,3.432,4.1,0.868,3.509,5.008,19.414,9.011,14.246,9.679,8.973,6.719,4.971,8.291,32.978,15.179,1.695,2.231,1.099,7.576,4.489,2.808,2.712,4.206,17.651,13.148,1.792,3.819,9.475,10.413,8.055,5.293,20.635,7.53,14.366,2.103,4.046,7.467,17.963,29.217,6.032,8.617
2021,12.006,15.799,11.474,3.105,8.736,15.469,5.022,6.459,6.04,1.118,6.248,1.833,4.511,5.457,5.166,1.548,11.078,14.897,3.9,10.302,5.089,13.158,11.015,4.905,4.803,23.106,6.701,7.527,5.013,9.281,4.55,2.623,3.976,5.289,21.998,13.898,4.394,13.932,15.139,2.11,7.513,2.803,3.594,27.628,5.065,7.702,13.656,4.504,7.441,6.489,14.914,6.178,3.935,7.617,5.225,7.871,21.223,4.864,11.785,3.2,5.815,6.213,3.016,8.821,14.656,2.174,6.0,14.576,5.174,8.506,7.483,15.296,4.021,3.827,6.38,6.357,9.282,16.173,6.029,4.812,9.497,5.188,19.837,2.808,5.568,5.693,5.149,0.396,3.639,2.97,2.08,12.715,3.844,19.779,20.514,4.981,18.214,7.112,5.571,7.513,2.221,10.551,0.794,3.498,5.016,4.019,15.801,4.006,3.754,4.34,16.543,7.871,5.413,11.131,7.719,5.652,4.64,20.931,11.574,0.806,5.404,6.076,4.209,4.359,12.241,3.776,1.9,6.643,6.0451913,6.338,10.177,5.097,3.398,3.03,3.268,7.9,3.692,6.712,7.311,26.39,12.558,0.14,5.59,4.749,15.775,6.621,11.087,3.436,4.64,0.879,3.551,4.327,19.662,9.843,13.95,9.563,8.706,6.894,4.744,8.803,34.153,14.887,1.53,2.344,1.215,7.687,4.458,2.344,2.111,4.446,16.632,11.969,1.876,3.416,9.834,9.328,5.349,5.364,20.356,7.027,13.508,2.383,4.776,6.664,18.312,34.007,5.197,9.54
2022,14.1,14.124,10.785,2.872,6.805,13.451,3.728,4.992,5.65,0.909,5.57,1.685,3.828,4.593,4.148,1.265,9.25,12.657,3.574,8.682,3.552,9.231,7.261,5.191,5.947,23.615,6.287,5.279,4.122,8.249,4.98,2.31,3.646,4.54,20.131,10.541,3.879,12.239,11.325,1.829,6.806,2.224,3.137,26.272,4.434,5.504,12.382,3.713,6.546,6.033,13.033,5.571,3.386,6.719,5.403,7.303,20.319,3.768,11.621,2.87,5.174,6.067,2.666,8.334,12.426,3.051,5.383,11.907,4.318,8.774,6.811,14.54,3.583,3.462,4.822,4.465,9.085,15.41,3.789,3.695,8.069,4.083,18.2,2.614,4.86,5.565,4.767,0.245,2.857,2.133,1.209,11.105,2.956,19.238,15.934,4.528,16.623,5.955,4.588,6.815,2.446,9.413,0.909,3.186,4.303,3.256,14.476,2.387,3.471,3.063,14.851,5.954,6.789,10.52,6.322,5.02,3.93,19.615,10.71,0.403,3.827,4.969,3.526,3.231,10.661,3.299,3.3,5.923,5.234262,5.291,8.086,4.291,2.598,2.689,2.811,6.0,3.457,6.138,6.755,24.42,11.793,0.13,5.614,3.867,15.084,5.589,7.53,2.837,3.591,1.475,3.137,2.999,19.112,8.439,12.475,8.964,7.973,6.143,4.011,7.417,36.472,13.245,1.081,1.965,0.94,7.051,4.017,1.537,2.002,4.383,15.3,10.465,1.573,2.885,,7.877,3.65,4.456,19.277,5.646,12.092,1.57,5.077,5.048,17.224,33.268,5.993,10.087
2023,14.008,14.051,10.669,2.151,6.139,12.405,3.668,5.264,5.64,0.911,5.547,1.641,3.601,3.352,4.319,1.049,8.645,10.668,3.461,8.278,3.024,7.947,6.54,5.296,3.126,23.381,6.181,5.415,4.043,9.013,4.67,2.263,3.607,4.469,19.919,9.591,3.833,11.882,8.325,1.73,5.835,2.579,3.071,26.074,5.094,5.555,11.645,3.51,6.753,5.909,12.179,6.378,3.375,7.149,5.316,7.335,20.161,4.025,11.549,2.829,5.141,6.479,2.632,8.218,11.023,2.344,5.262,11.917,2.949,6.07,6.121,14.459,4.096,3.308,4.172,4.243,8.129,15.239,3.518,3.371,7.627,3.022,16.62,2.6,4.835,5.409,3.498,0.256,2.675,2.08,1.186,10.985,2.905,18.713,12.094,4.528,16.348,6.841,5.184,6.465,2.206,8.896,1.57,3.044,4.019,2.765,13.174,2.947,3.479,2.977,13.146,5.178,6.661,10.37,5.571,5.009,3.858,19.154,10.922,0.407,3.074,4.698,3.535,3.574,10.437,3.734,3.176,5.928,4.849571,5.237,6.544,4.899,2.2,2.649,2.743,5.725,3.463,6.498,5.794,,11.613,0.13,5.589,3.076,12.352,4.008,,2.784,3.444,1.443,3.092,2.992,18.96,8.268,12.374,9.032,7.699,5.843,3.652,7.611,34.61,13.27,1.059,1.942,0.733,7.037,4.007,1.525,1.652,3.361,15.106,9.388,1.565,2.754,,8.355,3.638,4.434,18.348,5.407,11.358,1.645,5.011,4.92,16.944,32.098,5.861,9.348
2024,13.687,14.02,10.689,2.16,7.15,12.405,3.942,5.2,5.648,0.915,5.7,1.637,3.441,3.635,4.2,1.084,9.049,10.69,3.458,8.698,3.274,6.801,6.448,5.18,3.282,23.81,6.253,6.351,4.343,8.718,4.59,2.273,3.603,4.421,19.895,9.619,3.815,11.883,6.936,1.755,4.9,2.6,3.4,26.007,5.358,5.312,11.655,3.453,6.817,5.947,11.4,7.6,3.357,8.4,5.361,7.4,20.091,4.361,11.557,2.82,5.132,6.48,2.647,8.293,10.02,2.613,5.252,11.874,2.988,4.91,5.0,14.609,4.5,3.301,4.173,4.3,8.146,15.293,3.6,3.595,6.5,3.151,16.693,2.5,4.833,5.487,3.491,0.254,2.784,2.151,1.174,,2.914,19.085,10.199,4.239,16.34,6.851,6.4,6.9,2.262,9.103,1.427,3.051,4.278,2.678,12.265,2.924,3.1,2.887,13.206,5.158,6.668,10.257,5.548,5.051,3.846,19.157,10.991,0.376,3.045,4.98,3.7,4.0,10.5,4.724,3.203,6.031,4.805873,5.492,8.451,5.199,2.202,2.625,2.807,5.639,3.539,6.5,5.686,,11.613,0.13,5.4,2.43,11.331,3.518,,2.788,2.737,1.444,3.103,3.261,18.949,7.24,,9.057,7.621,5.3,3.7,8.4,34.643,13.359,1.053,1.948,0.781,7.041,4.02,1.523,1.965,3.318,15.341,8.8,1.557,2.74,,8.209,4.022,4.439,18.093,5.321,11.423,1.602,4.988,4.855,16.97,32.279,5.898,9.435
