Date,AFG,AGO,ALB,ARE,ARG,ARM,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GTM,GUM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,OWID_CIS,OWID_WRL,PAK,PAN,PER,PHL,PNG,POL,PRI,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VIR,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
2011,10.253,18.797,13.751,5.679,8.522,20.194,5.308,4.64,6.385,1.147,7.18,2.872,4.199,5.369,10.107,3.945,15.36,29.803,4.503,12.818,2.7,10.444,12.614,7.562,4.918,21.58,6.17,7.173,4.798,8.85,3.947,7.236,4.712,3.451,20.728,13.336,4.678,11.18,11.873,3.509,7.737,7.895,5.708,36.677,7.62,8.364,17.349,4.288,22.317,6.515,21.814,11.577,2.986,7.103,4.612,9.711,28.334,7.445,17.405,4.614,4.558,13.147,2.743,9.283,21.714,3.719,15.851,14.437,2.801,6.413,13.72,17.345,10.985,5.564,7.681,12.501,21.187,11.549,6.207,6.951,9.546,10.262,21.352,4.148,6.195,2.885,3.169,0.476,2.639,3.466,0.941,11.202,2.156,25.624,20.264,6.978,18.218,12.909,6.536,13.788,2.157,10.246,2.145,3.07,11.62,5.132,30.872,1.346,7.13,0.889,20.079,4.422,3.212,12.676,11.801,5.718,3.316,21.544,15.685,0.216,3.689,7.361,5.412,2.993,12.167,6.76,10.001,7.607,6.239183,0.67,4.609,3.819,3.826,1.438,10.245,12.663,3.042,13.049,6.397,22.39,13.337,3.226,6.461,6.133,12.547,20.812,30.088,3.078,4.327,1.188,3.555,3.41,24.735,23.675,13.816,18.319,12.709,13.66,8.173,7.763,28.443,21.217,0.57,1.645,0.676,10.45,2.47,3.872,2.264,4.231,27.443,11.291,4.311,4.207,6.702,8.084,8.453,4.802,17.681,7.206,13.012,0.905,5.583,6.649,22.06,27.092,10.428,5.998
2012,10.325,18.33,11.508,5.199,8.841,18.552,5.328,4.827,6.048,1.15,7.41,2.619,4.162,6.369,10.84,3.972,13.968,30.506,4.413,12.699,2.834,9.248,12.259,7.563,2.218,21.214,6.113,6.95,4.737,8.07,3.973,7.332,4.489,3.605,20.781,12.92,4.666,11.417,10.812,3.611,11.295,8.205,5.226,36.454,7.791,9.225,17.25,3.824,23.911,6.375,25.035,9.099,2.958,7.053,4.778,9.968,28.058,7.638,18.366,3.435,4.449,13.216,2.795,9.169,28.592,3.468,11.541,14.617,2.759,5.195,15.984,17.142,10.62,4.784,7.725,12.752,19.921,12.429,5.664,6.874,11.829,11.22,20.125,4.051,6.459,2.863,3.293,0.487,2.554,4.087,1.22,11.728,2.014,25.129,21.234,6.16,17.846,11.573,5.744,13.942,1.653,9.957,1.632,0.628,10.275,4.88,30.489,1.397,7.212,0.909,20.371,3.515,3.303,12.54,11.8,5.843,3.225,19.003,15.543,3.187,3.55,5.813,6.226,2.638,12.146,7.389,10.814,8.357,6.19898,3.773,4.669,3.719,3.731,1.504,10.767,12.087,3.0,15.501,5.439,25.942,13.188,2.713,6.075,5.122,12.47,22.63,29.49,4.201,4.23,0.946,3.627,3.302,24.774,24.951,14.093,17.083,12.671,14.531,9.37,7.712,27.426,25.649,0.576,1.65,0.531,10.358,2.462,3.698,2.321,4.56,25.673,10.791,4.074,4.257,6.488,8.291,7.888,4.693,17.533,7.109,13.082,0.934,5.802,10.276,23.531,26.972,7.823,5.611
2013,10.372,18.014,13.397,4.833,8.508,18.662,5.611,5.326,5.897,1.153,8.17,2.3,4.299,7.403,11.843,3.901,16.258,28.929,4.37,12.609,3.035,8.983,11.434,7.708,3.782,21.266,6.06,6.682,4.918,7.053,3.991,5.122,4.269,3.592,21.114,11.936,4.636,11.712,9.719,3.544,15.352,8.287,4.989,36.36,7.673,10.544,16.557,3.662,24.091,6.236,26.676,8.155,2.95,7.517,4.956,9.775,28.168,7.116,16.208,2.379,4.59,11.706,2.81,8.994,31.65,3.667,10.88,14.843,2.972,7.563,16.759,16.599,10.137,4.266,7.765,12.42,20.016,17.075,5.076,6.174,13.069,12.575,22.314,3.683,5.848,2.946,3.338,0.518,2.454,4.818,1.513,12.165,1.874,25.47,23.977,6.505,18.028,10.478,6.545,11.139,1.401,9.572,1.494,1.02,8.999,4.96,29.034,1.426,6.139,0.918,18.94,4.468,3.424,12.297,11.23,5.874,3.496,20.704,15.596,1.884,3.374,5.474,7.302,3.233,12.169,6.425,11.308,8.959,6.134786,3.423,4.797,3.955,3.821,1.6,11.007,11.798,3.018,16.37,4.967,27.325,13.064,1.526,6.305,5.192,12.556,23.517,28.432,5.387,4.405,0.723,3.676,3.331,24.651,23.802,13.915,15.257,11.149,14.522,10.909,7.888,26.605,26.661,0.611,1.66,0.237,10.341,2.462,3.52,2.473,3.238,23.056,11.925,3.785,2.45,6.241,8.224,7.067,4.651,17.126,8.605,13.541,1.141,5.996,10.314,25.111,26.459,7.299,5.425
2014,10.317,17.682,15.515,4.597,8.394,19.335,6.174,5.429,5.794,1.153,7.941,2.06,4.431,7.369,10.402,3.729,14.636,30.994,4.307,14.073,2.896,8.326,12.646,7.886,3.629,21.387,6.095,6.502,4.986,7.065,4.018,3.994,4.049,3.567,20.976,11.303,4.664,12.042,10.48,3.126,15.216,7.396,4.629,36.321,7.141,9.71,15.726,4.142,23.915,6.19,25.431,6.812,3.115,7.952,5.119,10.005,28.355,6.024,14.502,4.416,4.768,9.799,2.885,8.905,30.486,3.39,7.191,15.147,3.011,9.408,18.267,16.718,7.908,3.884,7.733,10.875,19.907,21.83,4.785,5.804,13.799,11.65,20.879,3.367,5.666,2.95,3.451,0.695,2.961,5.892,1.808,12.431,1.786,25.443,23.444,6.304,18.186,9.221,6.26,9.834,1.396,10.287,1.089,1.406,7.735,4.857,28.864,1.39,5.102,0.905,18.244,4.399,3.537,12.101,10.902,5.863,3.227,20.382,15.587,0.427,3.578,5.621,7.744,3.237,12.076,6.129,11.891,8.687,5.9794893,2.013,5.62,3.404,3.724,1.569,9.523,11.331,2.948,14.328,6.813,26.083,12.912,1.033,6.094,4.873,12.615,25.225,27.03,6.326,4.111,0.757,3.84,3.136,24.455,20.35,13.786,13.517,12.068,12.948,10.546,7.695,25.852,27.139,0.612,1.672,0.564,10.368,2.474,3.289,2.701,2.929,21.57,11.904,2.701,2.887,7.558,8.352,6.057,4.873,17.032,7.577,13.834,1.109,6.171,10.267,26.163,26.96,6.669,5.182
2015,11.611,17.528,17.122,4.227,8.706,19.185,6.074,5.372,5.824,1.096,7.768,1.996,4.577,7.32,8.417,3.77,12.996,30.549,4.255,11.093,3.788,10.313,8.969,8.638,3.272,21.625,6.212,6.305,4.912,7.014,4.036,3.161,4.035,3.57,21.278,11.119,4.684,12.326,10.338,2.579,14.885,6.08,4.205,36.115,6.529,10.894,16.741,4.516,24.68,6.265,23.557,6.324,3.25,8.842,5.29,9.877,28.454,5.344,13.958,6.571,4.96,8.2,2.806,8.959,28.992,3.556,6.529,15.482,3.186,8.989,16.899,16.677,7.034,4.43,7.695,8.908,19.624,22.218,4.051,5.31,12.695,11.452,22.759,3.09,5.498,2.945,3.533,0.457,3.483,4.677,2.113,12.8,2.047,25.865,22.78,7.445,18.362,8.161,7.195,8.636,1.605,10.415,1.318,1.801,6.428,4.456,25.345,1.329,5.39,0.908,17.312,4.248,3.669,11.886,10.765,5.848,3.396,22.569,14.895,0.451,3.82,5.446,7.273,4.001,12.085,5.906,12.633,8.385,6.0561438,6.147,5.324,3.346,3.218,1.608,7.645,9.648,2.986,12.748,4.944,34.123,12.803,0.873,5.857,5.352,12.609,25.414,25.302,7.325,3.976,0.763,3.641,3.47,24.118,18.739,13.664,12.014,11.493,12.902,10.033,7.291,25.183,26.366,0.644,1.687,0.606,10.416,2.486,3.053,2.842,2.939,22.236,12.664,2.781,3.207,8.099,8.849,5.175,4.927,16.949,6.569,13.469,1.706,6.36,11.664,29.822,27.468,6.097,5.632
2016,12.834,17.369,14.49,3.952,9.224,17.494,5.781,5.594,5.865,1.064,7.561,1.946,4.64,7.235,6.966,3.912,14.465,29.754,4.19,11.184,4.044,13.608,8.648,9.373,3.551,21.841,6.186,6.275,5.006,7.216,3.958,2.352,4.05,3.631,21.535,11.47,4.685,12.55,10.141,2.178,13.401,4.674,3.722,35.936,6.379,10.732,18.763,5.84,23.507,6.239,21.394,6.16,3.422,8.582,5.542,9.853,28.682,4.715,12.617,5.165,4.842,6.579,2.779,8.917,28.017,3.486,5.109,15.691,3.084,9.06,13.788,16.817,5.108,3.866,7.668,7.598,20.902,22.141,3.046,4.865,12.776,11.379,24.082,2.835,5.507,2.94,3.678,0.85,3.538,5.653,2.428,13.164,2.335,25.68,21.922,6.836,18.282,6.652,6.954,8.399,1.532,10.693,0.962,1.998,5.16,3.903,23.234,1.298,5.164,1.353,17.105,5.873,3.701,11.777,10.501,5.908,3.939,25.021,14.239,0.451,4.176,4.275,6.499,3.918,12.168,5.521,13.203,8.023,6.0256386,2.723,5.818,3.975,2.846,1.648,6.175,9.49,3.083,11.168,6.715,37.708,12.72,0.718,4.987,5.381,12.568,24.341,24.121,4.763,4.484,0.763,3.25,3.847,24.088,16.083,14.164,10.44,11.192,10.778,8.588,6.585,24.493,25.666,0.694,2.224,0.714,10.437,2.497,6.24,2.868,3.165,23.501,13.743,2.907,3.526,7.72,9.447,4.786,4.93,16.865,5.413,13.607,1.699,6.431,12.977,30.484,28.925,5.446,5.982
2017,14.018,17.158,12.524,6.904,9.485,17.488,5.669,5.096,5.892,1.027,7.052,1.808,4.649,6.628,5.946,3.975,11.37,23.003,4.039,9.851,4.057,14.885,8.779,10.004,3.892,21.985,6.161,5.927,5.058,7.803,3.881,3.848,4.099,3.692,21.939,11.753,4.622,12.77,9.712,1.639,11.363,3.585,3.317,35.956,6.054,8.121,21.252,4.921,22.824,6.196,19.04,5.242,3.59,8.388,5.546,9.372,28.93,4.322,12.734,3.486,4.74,4.814,2.733,8.866,25.983,3.539,5.126,15.846,2.864,8.045,11.905,16.84,4.561,3.484,7.683,6.294,20.009,30.761,2.718,4.241,12.39,9.712,27.336,2.645,5.415,3.748,3.783,0.175,3.483,5.913,2.744,13.51,2.325,25.09,21.196,6.321,18.548,5.674,5.499,7.673,1.59,10.633,1.31,2.203,4.716,3.598,22.324,1.427,4.253,1.811,16.942,5.638,3.784,11.535,10.127,5.945,3.834,21.917,13.452,0.459,4.504,3.488,5.254,3.699,12.069,5.242,10.469,7.458,5.952756,3.66,6.864,3.912,2.701,1.773,4.861,8.684,3.031,9.351,7.789,42.485,12.563,0.629,4.042,5.071,12.643,23.683,23.068,3.611,4.431,0.753,2.749,4.003,24.01,14.258,14.333,8.909,11.138,8.413,7.481,6.441,26.242,25.314,0.742,2.768,0.845,10.422,2.506,5.654,2.98,3.536,22.676,14.099,3.035,3.945,7.726,9.474,4.307,5.561,16.852,5.858,13.198,1.703,6.522,14.502,30.735,29.191,4.78,6.284
2018,14.783,16.892,11.888,5.754,10.563,20.239,5.32,4.73,5.738,0.992,5.561,1.547,4.633,6.225,4.653,3.978,9.949,20.209,3.559,11.869,3.612,14.417,8.533,10.109,4.258,21.782,6.108,5.527,5.109,8.539,3.743,3.448,4.139,3.703,22.032,12.034,4.543,11.542,11.41,1.821,8.901,2.81,2.902,36.036,5.346,9.104,21.477,4.394,21.333,6.091,17.036,5.255,3.803,7.298,5.557,9.056,29.125,4.044,11.254,3.415,4.773,3.164,2.783,8.78,24.053,2.822,5.155,15.984,2.423,7.255,9.341,16.831,3.979,4.184,7.713,5.691,19.062,29.716,2.536,3.877,11.778,6.953,24.099,2.232,5.37,4.515,3.889,0.162,3.692,5.972,2.406,13.886,2.319,24.873,21.179,6.966,18.808,5.408,5.883,6.416,1.326,10.685,1.028,2.414,4.218,3.41,20.296,1.557,3.5,0.971,15.121,4.806,3.851,13.332,9.6,5.914,3.64,18.58,11.808,0.45,4.752,5.261,3.956,3.54,11.954,4.496,7.763,6.922,5.7822556,4.555,6.626,3.877,2.674,1.882,3.821,7.392,2.898,7.439,7.525,41.59,12.565,0.453,3.489,4.8,11.354,22.892,22.013,3.308,3.836,0.749,2.136,3.748,24.271,13.681,14.16,8.815,10.847,7.036,5.7,6.236,28.032,25.091,0.762,2.289,0.743,10.374,2.507,4.986,3.133,3.833,22.773,13.894,3.183,3.778,7.435,10.074,3.836,5.922,16.842,6.167,13.315,1.029,6.626,13.319,29.499,28.992,5.089,6.58
2019,15.549,16.547,11.318,5.571,10.718,19.191,5.106,4.423,5.739,0.955,4.94,1.338,4.736,5.84,3.874,4.014,9.687,18.663,3.198,13.632,3.992,14.35,7.281,7.913,3.329,22.01,6.226,5.263,4.712,8.226,3.961,3.019,4.167,3.683,21.709,13.134,4.551,11.504,14.059,1.826,8.124,2.378,2.724,36.052,5.269,9.602,21.677,4.593,21.312,6.159,16.01,4.926,3.984,6.173,5.603,8.351,29.01,3.414,10.174,3.365,5.064,3.642,1.96,8.918,21.201,2.946,5.112,14.665,2.301,8.172,7.16,17.041,3.494,3.35,6.073,4.685,17.633,28.884,3.111,3.846,11.103,6.372,23.993,2.168,5.328,5.27,4.554,0.15,3.581,6.087,2.072,14.323,2.327,25.121,17.277,7.331,19.098,5.492,5.525,5.424,1.339,10.625,1.126,2.62,3.764,3.515,18.487,3.616,4.016,0.478,15.685,8.076,3.893,15.054,9.794,5.856,3.405,18.616,11.567,0.451,4.911,5.504,3.355,3.394,11.784,4.421,8.441,6.726,5.6548424,6.273,7.921,3.736,2.529,1.946,3.572,6.679,2.905,7.151,8.307,40.86,12.561,0.399,3.379,4.356,12.075,23.288,20.978,3.048,3.322,0.771,2.146,4.384,24.376,11.062,13.893,8.93,10.655,5.958,4.957,6.957,29.743,24.8,0.734,1.799,0.732,10.357,2.508,4.046,2.903,4.044,25.276,16.502,3.347,3.594,7.853,10.639,3.608,6.275,17.056,6.478,13.508,1.598,6.827,12.069,29.034,30.448,5.222,6.995
2020,16.778,16.614,11.648,5.717,12.394,17.233,6.349,5.015,8.388,0.976,5.351,1.463,5.05,6.327,4.765,5.204,11.896,18.434,3.3,16.115,9.746,16.25,8.304,8.905,6.113,22.674,6.808,9.521,5.0,11.15,4.342,3.054,4.372,4.165,23.433,20.526,5.086,13.715,21.175,2.281,7.818,2.954,3.487,37.769,5.98,9.034,24.032,7.355,17.631,6.69,17.446,6.771,5.334,7.485,5.848,7.95,30.089,4.156,10.24,3.519,5.905,4.78,2.124,9.622,19.27,3.715,5.83,16.744,4.749,14.086,7.578,18.593,4.474,3.773,6.749,5.65,15.739,29.239,5.293,3.973,10.197,7.436,25.348,2.531,5.369,6.652,4.985,0.209,3.99,8.633,1.821,16.147,2.957,25.593,27.906,8.251,20.617,7.689,6.955,7.066,2.216,12.251,0.936,3.4,4.204,4.088,16.119,3.545,4.504,2.174,18.374,6.308,4.106,15.786,10.231,6.653,4.685,19.451,12.925,0.441,6.071,6.057,3.952,4.136,14.29,4.984,10.912,7.116,6.5721254,7.331,20.087,6.993,2.719,2.131,3.277,7.021,3.036,7.059,9.972,39.795,13.921,0.514,4.691,5.574,12.899,24.714,21.434,3.685,4.383,0.86,2.283,5.423,24.894,9.404,15.477,9.682,12.168,7.1,5.63,8.285,34.364,27.186,1.029,2.047,1.087,10.885,2.733,3.532,3.668,4.819,24.636,14.976,3.713,4.42,9.069,12.44,8.356,7.721,18.056,7.907,16.431,2.448,4.122,11.309,29.485,30.971,6.565,8.497
2021,16.945,15.781,11.678,6.418,9.852,15.236,5.012,6.403,6.958,1.041,5.836,1.612,5.327,5.813,5.026,4.595,10.765,18.062,3.058,15.451,5.664,16.444,8.086,6.449,6.231,26.227,7.074,7.339,5.237,9.561,3.953,2.988,4.498,4.199,23.213,18.171,5.047,13.146,20.04,2.192,8.028,3.426,3.14,37.618,5.139,12.448,23.351,5.785,15.924,6.862,16.733,5.544,5.283,7.044,5.945,7.771,29.949,4.594,10.309,3.634,5.808,5.247,2.134,9.935,18.844,2.884,5.619,15.979,4.231,10.784,8.021,18.305,4.238,3.154,5.394,6.378,16.098,28.21,6.364,4.731,10.63,6.343,26.175,2.55,6.136,7.657,4.307,0.416,3.74,7.496,1.566,15.632,2.883,25.666,22.934,7.698,20.446,6.606,6.008,6.536,1.861,11.935,0.492,3.655,4.059,4.086,14.67,4.422,3.111,5.03,15.852,7.309,4.275,15.924,8.671,6.568,4.785,19.401,11.796,0.763,6.628,6.023,4.5,4.118,13.58,3.888,5.873,7.219,6.167212,9.181,10.549,5.552,3.822,2.334,3.282,6.434,3.092,6.902,9.558,42.508,13.481,0.439,5.053,4.833,17.445,18.607,19.802,3.85,5.01,0.894,2.343,4.763,25.23,10.668,15.19,9.581,11.695,7.138,5.318,9.054,35.507,26.623,1.055,2.301,1.249,11.136,2.752,2.93,2.539,5.26,22.369,14.715,3.74,4.014,10.15,10.958,5.21,7.313,17.94,7.548,15.345,2.288,5.289,10.07,30.165,36.263,5.708,9.858
2022,26.742,14.736,10.405,7.418,7.682,12.668,3.672,4.797,6.51,0.811,5.256,1.483,5.706,4.888,4.056,4.233,8.98,15.408,2.896,13.433,4.172,11.515,7.258,5.95,8.22,26.056,6.649,5.137,4.382,8.814,4.326,2.567,4.222,3.647,21.436,13.247,4.471,11.628,15.134,1.946,7.789,2.767,2.797,36.142,4.493,8.658,22.126,4.453,18.283,6.383,14.781,5.061,4.709,6.367,5.689,7.137,29.066,3.576,10.243,3.425,5.316,5.311,1.826,9.429,16.363,4.665,5.161,13.458,3.532,13.128,7.905,17.8,3.482,3.157,4.588,4.672,15.887,29.893,3.387,3.581,9.355,5.136,26.868,2.38,5.494,7.739,4.325,0.26,3.032,5.993,0.887,14.806,2.274,25.614,17.832,6.268,18.927,5.476,4.74,5.511,2.189,11.101,0.685,3.449,3.765,3.307,12.514,3.14,2.633,3.707,13.014,5.324,3.853,15.255,8.55,5.95,4.112,18.425,10.965,0.295,5.372,5.071,3.815,3.066,12.413,3.534,11.463,6.484,5.473462,7.439,9.735,4.511,2.861,2.188,2.851,4.856,2.899,6.486,8.25,39.998,12.909,0.38,5.049,3.961,16.612,16.864,14.01,3.381,3.83,1.539,2.135,3.3,24.701,8.875,13.742,9.099,11.453,6.384,4.319,7.908,36.984,25.021,0.746,2.115,1.057,10.539,2.544,1.554,2.919,4.987,20.155,13.468,3.506,3.473,,9.05,3.613,6.639,17.268,6.222,14.083,1.424,6.448,7.801,29.787,35.357,6.298,10.562
2023,26.57,14.671,10.376,4.297,6.793,12.542,3.572,5.025,6.496,0.816,5.049,1.461,5.77,4.765,4.217,3.823,8.206,12.785,2.773,12.695,3.435,9.698,6.868,5.942,4.243,27.069,6.585,5.259,4.283,9.359,4.057,2.528,4.178,3.62,21.218,11.882,4.427,11.376,10.21,1.853,6.172,3.039,2.836,35.917,5.274,8.442,21.144,4.349,18.234,6.295,13.882,6.638,4.697,6.413,5.532,7.205,28.881,3.658,10.148,3.403,5.294,5.776,1.816,9.376,14.289,3.011,5.076,13.464,2.421,8.833,6.622,17.724,4.148,3.082,4.057,4.211,15.793,29.85,3.103,3.485,8.763,5.696,26.565,2.322,5.45,7.55,4.269,0.254,2.722,5.948,0.872,14.75,2.244,25.005,12.185,9.396,18.671,6.373,5.436,5.342,1.958,10.697,1.211,3.33,3.649,2.797,11.429,3.078,2.945,3.678,12.816,4.622,3.775,15.135,7.59,5.946,4.05,18.122,11.631,0.299,4.113,4.847,3.745,3.45,12.182,3.966,11.209,6.438,5.1087213,7.261,8.544,5.8,2.501,2.167,2.788,4.636,2.931,6.885,7.341,,12.76,0.378,5.12,3.188,14.365,12.322,,3.34,3.708,1.511,2.121,3.369,24.564,8.648,13.671,9.177,10.733,5.933,3.714,7.866,36.696,24.908,0.734,2.098,0.808,10.462,2.538,1.538,2.86,4.803,20.453,12.719,3.498,3.359,,9.435,3.45,6.592,16.567,6.001,13.149,1.511,6.371,7.678,29.464,34.531,6.207,8.824
2024,25.636,14.581,10.527,4.43,8.434,12.768,4.0,5.171,6.473,0.803,5.092,1.576,5.566,5.278,4.005,3.654,8.132,12.924,2.698,10.898,3.513,9.324,6.565,5.87,3.855,26.728,6.606,6.273,4.357,9.559,3.975,2.596,4.055,3.681,21.012,11.975,4.549,11.276,9.186,1.64,5.764,2.897,3.1,35.647,5.913,8.383,20.828,5.72,17.996,6.253,13.088,8.423,4.681,7.471,5.51,7.339,28.7,3.759,10.127,3.341,5.263,5.805,1.845,8.861,12.99,2.868,5.274,11.794,1.703,8.772,5.687,18.197,4.521,3.073,4.376,4.235,15.598,30.376,2.962,3.162,7.838,6.194,26.59,2.313,5.42,7.366,3.526,0.309,2.593,5.969,0.905,,2.204,24.777,11.963,7.978,18.318,6.879,5.981,5.684,2.134,10.475,1.171,3.269,3.952,2.725,12.147,3.209,2.766,3.686,12.667,4.586,3.792,15.026,7.511,5.952,4.004,17.91,11.77,0.258,4.0,4.737,3.741,3.705,12.251,5.096,11.421,6.503,5.112611,7.325,8.472,5.684,2.45,2.236,2.639,4.421,2.967,6.922,7.806,,12.736,0.39,4.873,2.638,13.944,12.501,,3.561,3.426,1.528,2.096,3.193,24.455,7.88,,9.252,10.354,5.405,3.581,8.674,36.178,24.652,0.744,2.089,0.743,10.577,2.67,1.67,2.8,5.195,21.879,11.394,3.488,3.541,,9.757,3.892,6.632,16.121,5.983,12.871,1.283,6.347,7.091,29.52,35.421,6.25,8.587
