Date,AFG,AGO,ALB,ARE,ARG,ARM,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GTM,GUM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,OWID_CIS,OWID_WRL,PAK,PAN,PER,PHL,PNG,POL,PRI,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VIR,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
2001,7.484,14.678,18.295,2.273,17.411,8.284,6.982,3.913,10.308,4.019,5.63,1.045,2.499,3.541,20.861,0.447,6.725,23.847,14.325,5.831,2.463,8.499,8.014,4.604,1.196,15.693,4.798,7.527,1.703,9.598,4.211,5.12,8.174,4.015,18.619,12.06,4.163,13.129,5.189,3.162,2.717,6.739,7.768,23.025,3.624,5.202,27.229,3.658,5.613,5.023,7.356,13.036,2.278,9.861,4.091,7.004,15.434,5.185,11.641,9.332,5.694,7.197,3.453,7.327,7.187,2.429,14.732,10.272,6.011,3.96,14.146,8.523,6.359,5.305,7.631,3.778,10.73,8.416,1.553,11.648,7.403,4.912,13.766,5.214,8.858,2.706,1.858,0.76,4.179,0.497,1.878,7.946,2.275,16.34,15.347,6.158,14.304,19.507,1.562,15.114,8.103,12.445,8.794,5.301,2.618,2.241,29.508,1.386,6.702,0.603,26.443,5.999,3.852,8.845,7.983,4.297,3.388,19.438,14.85,1.836,3.991,7.067,1.807,3.849,9.908,5.476,3.508,4.743,6.1159825,0.683,5.155,5.029,3.495,3.735,17.014,12.906,2.848,2.891,5.597,23.302,10.557,0.32,7.013,9.335,11.08,3.88,12.746,2.581,3.678,2.973,5.136,8.102,16.517,11.072,11.113,8.972,8.62,19.614,5.402,5.033,22.47,8.153,1.086,4.179,2.691,4.22,15.732,2.754,3.279,8.606,14.014,8.722,3.025,2.699,11.528,11.367,4.796,8.884,22.586,12.377,9.444,2.269,6.25,4.329,12.127,19.819,14.657,6.084
2002,7.463,14.486,17.61,2.382,20.122,8.594,6.535,5.11,9.703,4.041,6.244,0.923,2.572,3.849,18.774,0.458,8.533,24.861,13.471,7.406,2.374,8.475,8.548,4.695,1.257,18.724,4.8,8.128,2.782,9.324,4.697,5.427,7.198,3.925,18.416,12.007,4.154,13.248,5.591,2.584,2.637,5.901,8.696,22.993,4.236,4.94,25.726,4.396,6.29,5.023,7.868,11.311,2.208,10.655,4.161,7.775,14.605,5.61,14.039,8.426,5.635,7.505,3.484,7.349,6.784,2.431,12.714,10.285,8.357,3.623,13.212,9.683,6.069,5.883,7.735,4.551,10.926,8.8,3.289,13.009,7.02,4.893,14.135,5.569,7.503,2.744,1.968,0.836,3.426,0.676,1.773,7.714,2.3,16.296,17.541,6.651,14.306,13.223,1.934,14.849,7.841,11.277,8.217,4.894,3.597,2.574,31.698,1.415,6.271,0.6,26.156,6.2,3.834,8.893,6.52,4.318,3.316,19.571,14.548,2.138,3.748,7.388,2.289,3.957,10.026,5.125,3.537,5.115,6.3635635,0.691,5.162,4.784,3.414,3.674,19.329,13.075,2.839,3.813,7.929,29.85,10.594,0.32,8.529,8.139,10.822,4.259,12.711,2.707,5.564,3.036,4.811,8.013,16.525,12.299,11.069,11.639,7.844,18.517,5.627,5.278,22.992,7.917,1.049,4.157,1.975,4.606,14.725,2.829,3.539,7.73,14.15,10.714,2.805,2.683,10.54,13.32,5.926,8.236,22.08,14.487,9.735,1.917,6.38,4.356,11.985,19.752,15.341,5.482
2003,7.414,14.494,16.684,2.517,13.806,8.926,5.891,5.132,9.069,3.992,7.441,0.95,2.474,4.153,14.2,0.45,9.973,25.978,12.621,7.444,2.362,8.948,9.534,4.797,1.297,21.591,4.745,7.934,3.809,8.55,5.073,5.76,6.166,3.774,18.614,10.547,4.342,13.444,5.809,1.729,3.795,6.108,10.181,22.894,5.093,5.27,23.44,5.358,7.531,4.941,8.281,12.14,2.178,10.956,4.139,7.589,13.94,5.433,11.481,7.452,5.667,7.457,3.557,7.306,6.251,2.489,10.347,10.05,9.176,4.66,12.533,10.694,6.143,5.703,7.658,4.819,9.894,9.159,4.022,13.247,6.87,4.829,13.478,5.501,7.202,2.699,2.061,0.89,3.561,0.791,1.636,7.54,2.587,16.054,17.41,5.915,14.291,12.552,2.956,12.1,7.1,11.56,7.898,3.835,4.5,2.922,36.969,1.323,6.418,0.6,26.177,7.124,3.667,8.651,6.123,4.25,3.596,19.732,14.253,2.452,3.713,7.476,3.43,4.458,10.087,4.435,3.798,5.463,6.4034805,0.687,5.124,4.215,3.328,3.504,19.142,12.578,2.835,5.164,5.872,24.51,10.705,0.319,7.409,8.458,11.01,4.431,12.721,2.673,5.75,2.565,4.78,9.189,16.537,14.316,11.071,9.715,7.093,17.361,6.023,6.054,23.485,7.693,0.987,4.029,1.622,4.643,13.506,2.87,3.787,8.257,13.933,10.71,2.595,2.711,9.394,13.435,6.263,7.536,21.39,14.546,9.949,1.88,6.42,4.425,11.935,19.813,15.849,4.911
2004,7.432,14.387,16.013,2.467,11.893,9.291,5.283,5.786,7.939,4.046,6.647,0.955,3.063,3.77,12.398,0.411,9.341,26.814,11.684,7.426,2.258,7.691,8.737,4.932,1.893,19.618,4.659,7.474,3.944,8.56,4.972,5.831,5.119,3.672,18.627,10.744,4.352,13.313,5.381,1.657,3.587,7.028,11.253,22.856,4.999,4.329,17.557,4.538,5.863,4.827,8.337,11.619,2.02,10.157,4.11,8.079,13.448,4.938,13.413,6.489,5.704,7.412,3.55,7.216,6.67,2.758,7.658,9.841,7.696,4.804,12.345,11.835,5.81,6.241,7.601,4.966,8.919,8.916,5.141,12.407,6.283,4.831,13.187,4.953,7.011,2.674,2.153,1.006,3.657,1.019,1.494,7.342,2.59,15.879,17.659,6.124,14.381,10.318,3.684,11.176,5.655,10.648,8.182,2.897,5.38,3.214,36.718,1.468,6.929,0.593,26.099,7.104,3.691,8.529,5.729,4.087,3.395,19.427,13.917,3.07,3.663,5.6,4.326,4.558,10.086,3.567,3.901,5.624,6.1885567,0.665,4.964,4.28,3.346,3.367,17.988,11.489,2.773,5.577,5.28,24.914,10.731,0.318,8.97,8.0,11.044,4.583,12.749,2.667,5.588,2.267,4.583,8.761,16.469,15.043,11.095,10.465,6.36,17.367,5.677,7.158,23.957,6.764,0.913,4.062,1.619,4.42,12.248,2.998,2.885,6.344,13.512,10.787,2.412,2.167,8.885,10.198,5.639,6.762,20.923,13.303,9.652,1.855,6.238,4.55,11.849,19.721,16.391,4.254
2005,7.416,14.371,15.629,2.513,10.053,9.665,4.882,5.505,7.235,4.009,7.597,0.991,3.488,3.333,10.296,0.385,9.29,27.763,10.792,7.465,2.18,8.004,7.448,5.088,2.932,17.767,4.587,7.013,3.886,7.645,5.004,5.94,4.206,3.637,18.539,8.769,4.292,13.297,5.0,1.8,4.53,6.459,11.399,22.851,4.436,4.872,14.94,3.181,7.212,4.799,7.137,9.146,1.829,9.557,3.326,8.035,12.824,5.253,14.853,5.552,5.783,7.408,3.475,7.155,6.261,2.85,6.427,9.677,6.539,4.12,11.568,12.845,6.98,6.766,7.524,4.559,10.357,8.774,2.596,11.095,6.174,4.862,12.932,4.606,6.733,2.573,2.251,1.087,3.75,0.861,1.345,7.781,2.577,15.583,15.182,5.569,14.277,8.122,3.507,10.092,4.444,10.822,6.871,1.764,6.518,3.365,36.778,1.431,6.273,0.589,26.052,7.166,3.693,8.377,5.831,4.062,3.435,19.59,13.467,3.401,3.804,5.154,5.026,4.551,9.983,3.515,3.797,5.546,6.0739207,0.641,4.828,4.742,3.538,3.18,16.387,12.242,2.725,6.654,3.885,20.68,10.824,0.323,7.767,7.308,11.163,4.721,12.76,2.583,5.273,2.1,4.909,8.856,16.49,16.686,11.105,10.186,6.06,15.481,6.059,7.884,24.473,5.918,0.895,4.215,1.469,4.184,10.869,2.92,1.882,5.786,12.07,10.452,2.26,1.702,7.533,9.457,5.073,5.966,20.859,10.038,9.579,1.918,5.992,4.607,11.752,19.645,16.848,4.405
2006,7.441,14.232,15.284,2.36,8.422,10.044,4.669,5.045,6.898,4.046,7.396,0.973,3.173,2.646,8.647,0.384,7.068,28.648,9.925,6.247,2.099,7.396,7.696,5.171,2.635,15.775,4.507,6.73,3.402,7.427,4.903,5.939,3.426,3.885,18.336,8.733,4.232,13.242,4.345,1.732,3.927,5.811,10.28,22.774,3.332,3.85,11.763,3.021,6.637,4.78,6.357,6.234,1.716,8.749,3.463,8.084,13.32,5.768,15.29,4.635,5.766,7.652,3.452,7.073,5.572,2.738,7.27,9.348,5.647,3.163,9.82,14.03,7.128,6.578,7.525,4.542,10.295,8.613,2.634,10.422,5.425,4.886,12.06,4.379,6.394,2.509,2.365,1.194,3.635,0.767,1.203,8.25,2.263,15.685,12.471,4.804,14.303,5.946,3.573,7.307,3.822,9.67,5.631,2.056,7.505,3.383,35.715,1.481,6.108,0.592,22.029,7.242,3.592,8.144,5.472,4.079,3.281,19.529,13.027,2.779,3.827,5.493,4.062,3.445,9.993,3.563,3.568,5.258,5.840535,0.64,4.697,3.61,3.874,3.046,12.948,11.349,2.732,6.535,4.419,20.294,10.943,0.353,8.191,7.415,10.949,4.843,12.763,2.649,4.151,2.141,5.062,8.418,16.514,17.861,11.106,10.497,5.795,12.302,4.893,6.895,24.968,5.144,0.949,4.292,1.302,3.943,9.561,2.934,0.798,4.499,11.555,9.925,2.121,1.98,7.016,8.224,4.619,5.145,20.556,8.109,9.209,2.01,5.9,4.719,11.732,19.518,13.88,4.464
2007,7.341,14.186,15.639,2.321,7.062,10.429,4.042,4.55,7.108,3.09,6.663,0.938,2.824,3.086,6.52,0.374,6.755,26.409,9.132,5.932,2.08,6.888,6.431,5.278,2.896,14.685,4.467,6.478,2.916,6.958,4.814,6.201,2.646,4.135,18.629,8.77,4.208,13.166,3.218,1.737,3.425,4.22,8.698,22.669,3.449,3.823,12.853,2.642,5.777,4.79,6.417,5.381,1.716,6.539,3.672,7.482,13.508,5.601,13.923,4.782,5.548,7.785,3.446,7.035,5.197,2.614,7.149,9.479,4.556,2.672,8.751,14.811,7.12,6.943,7.535,5.02,9.529,8.861,2.236,9.011,4.881,4.887,10.435,3.974,5.899,2.479,2.459,1.32,3.441,0.957,1.081,8.602,2.212,15.647,10.14,4.389,14.209,4.173,3.565,6.507,3.564,9.606,3.638,2.299,8.498,3.414,34.736,1.46,5.78,0.599,18.121,7.247,3.545,8.277,5.263,4.019,3.113,19.903,12.637,2.23,3.872,4.807,3.282,2.557,10.023,3.396,3.488,4.97,5.6633596,0.433,4.608,3.654,3.252,2.892,8.992,11.961,2.718,6.597,3.458,19.18,10.991,0.225,7.211,6.353,10.943,4.377,12.763,2.686,3.616,2.211,5.141,8.259,16.51,15.72,11.1,10.373,5.569,9.938,3.966,5.885,25.527,5.163,1.091,3.938,1.276,3.69,8.279,2.857,0.864,3.884,11.35,10.047,2.147,2.284,6.7,6.783,4.723,4.316,20.33,7.045,9.053,2.115,5.3,4.826,11.732,19.481,10.956,4.618
2008,7.393,14.255,12.533,2.195,6.52,14.994,3.96,3.982,6.163,2.156,6.468,0.88,3.061,3.568,5.48,0.377,7.193,21.174,8.288,5.703,2.015,6.055,6.858,5.413,2.828,13.694,4.42,6.737,2.82,7.514,5.078,6.301,2.878,4.378,18.674,8.902,4.135,13.176,4.142,1.346,3.225,3.46,7.329,22.546,3.338,3.237,10.165,3.21,5.487,4.744,10.059,5.757,1.709,6.072,3.823,6.911,14.046,6.174,18.115,4.789,5.482,7.513,3.463,6.997,5.111,2.665,8.092,9.643,4.069,2.8,7.038,14.074,7.654,6.657,7.635,7.599,9.315,8.475,3.249,7.574,5.497,4.935,10.255,4.106,5.326,2.583,2.522,0.791,3.349,1.055,0.967,6.791,2.199,15.88,11.045,3.727,14.132,6.019,4.319,8.378,3.192,9.494,2.469,2.521,9.236,3.781,33.621,1.481,5.571,0.613,16.186,5.904,3.482,8.461,4.099,3.959,3.141,19.962,12.327,1.757,3.869,5.773,2.973,2.708,9.938,4.082,3.343,5.154,5.764146,0.396,4.6,3.544,3.538,2.89,6.435,12.834,2.708,6.475,3.429,23.694,11.004,0.138,6.673,6.456,10.89,3.739,12.797,2.698,3.646,2.233,5.224,7.445,16.527,11.841,11.133,10.276,5.278,8.367,3.991,5.937,25.234,8.428,1.18,3.448,1.298,7.856,7.037,2.794,0.915,3.511,11.163,10.74,2.202,2.556,6.632,5.685,6.091,4.283,20.193,6.262,9.27,2.011,4.663,4.942,11.782,19.585,8.122,4.902
2009,7.264,14.44,12.171,2.289,7.788,18.135,5.694,5.581,4.912,2.131,7.746,0.891,3.318,4.083,6.984,0.408,14.444,23.014,7.55,5.81,2.485,6.975,10.148,5.614,2.751,13.124,4.454,9.611,3.764,9.975,5.221,6.489,3.142,4.658,18.57,9.396,4.075,13.358,6.569,1.469,5.498,5.846,8.212,22.634,7.067,4.128,8.62,3.787,4.996,4.786,17.646,16.661,1.708,8.884,4.018,8.908,14.311,8.63,22.121,4.945,5.567,7.294,3.45,7.092,6.905,3.01,8.874,9.904,6.09,2.774,7.917,13.119,10.283,5.74,7.643,15.075,11.028,8.222,8.559,9.841,6.727,5.901,10.463,5.271,5.582,2.645,2.62,0.6,3.834,1.004,0.869,4.997,2.219,16.096,14.426,4.401,14.369,17.087,4.374,20.878,4.284,8.846,3.777,2.917,10.635,5.358,32.03,1.48,6.507,0.625,18.007,5.589,3.492,8.859,4.381,3.911,3.604,20.341,12.007,1.352,3.838,7.629,3.873,3.552,9.896,6.101,3.067,6.862,6.3966284,0.58,4.769,3.767,3.681,2.784,7.786,16.912,2.731,8.828,4.679,20.529,11.196,0.127,7.648,8.909,10.98,3.788,9.079,2.689,5.402,2.257,5.335,9.018,16.539,14.742,11.287,10.402,5.011,11.382,5.902,8.657,24.899,5.619,1.17,3.065,1.522,12.141,5.825,2.692,1.027,4.571,11.296,13.915,2.244,2.979,10.348,5.554,10.264,4.465,20.855,6.184,10.739,1.893,4.101,5.053,11.786,21.817,10.789,4.928
2010,7.255,14.61,12.737,2.148,6.685,17.502,5.075,5.06,4.329,2.116,8.108,0.936,3.383,2.945,10.858,0.44,14.149,25.549,7.515,5.875,2.204,6.175,10.903,5.675,2.769,14.715,4.496,8.912,4.479,7.256,5.009,6.527,3.416,4.891,18.102,8.857,3.966,10.523,5.994,2.368,6.235,6.381,7.422,22.639,8.621,4.128,8.172,3.533,4.733,4.842,19.568,19.263,1.686,9.091,4.14,8.945,14.633,8.741,22.512,4.938,5.641,7.21,3.433,7.191,10.029,3.312,7.301,10.198,5.064,3.413,11.038,12.84,11.624,5.128,7.632,17.068,12.154,7.876,8.305,8.94,7.5,5.95,10.501,5.46,4.925,2.623,2.757,0.747,3.662,1.42,0.752,5.416,2.245,16.119,16.044,3.451,14.331,21.19,3.838,22.725,3.559,8.951,3.807,3.271,10.033,5.373,32.849,1.46,6.698,0.636,18.769,7.109,3.453,8.756,4.525,3.953,3.288,20.376,12.218,0.821,3.816,7.327,4.517,4.058,9.845,6.226,2.88,7.177,6.245131,0.657,4.783,3.125,3.485,2.668,9.337,18.726,2.676,9.757,3.619,21.385,11.356,0.14,7.567,7.916,10.99,3.721,10.567,2.676,3.916,1.778,5.449,5.415,16.55,18.401,11.322,10.386,3.666,14.216,7.418,8.689,24.381,6.219,1.123,2.642,0.622,12.198,5.682,2.7,1.103,3.582,10.916,11.439,2.473,2.963,9.347,5.302,10.496,4.727,21.491,7.216,10.926,1.149,4.157,5.042,11.718,22.779,13.38,4.86
2011,7.276,14.768,13.263,1.935,6.267,17.562,4.896,4.634,4.385,2.089,7.106,2.429,3.535,3.013,12.263,0.49,13.754,25.994,7.521,5.887,1.934,5.495,9.788,5.683,2.004,15.081,4.493,8.049,4.08,6.222,5.032,7.053,3.351,5.126,18.219,8.119,3.915,10.771,8.006,2.97,8.108,5.799,6.191,22.559,7.902,4.695,8.507,2.938,8.721,4.79,21.046,13.057,1.669,8.402,4.289,8.79,14.311,8.798,21.575,3.871,5.563,7.684,3.367,7.177,15.2,2.899,11.308,10.364,3.994,3.51,13.644,11.945,11.069,4.898,7.594,17.697,10.78,7.605,7.763,7.302,7.521,6.281,11.079,4.839,4.589,2.532,2.865,0.678,3.237,1.485,1.156,5.977,2.261,16.322,17.648,2.681,14.378,17.905,4.013,18.618,2.949,8.451,3.244,1.985,9.414,5.2,31.93,1.478,5.972,0.657,19.495,5.062,3.394,8.655,4.947,3.997,2.906,17.552,12.433,0.39,3.842,6.189,4.6,3.383,9.911,6.252,2.846,7.339,6.1034417,0.83,3.693,3.191,3.437,3.694,9.031,18.006,2.753,12.347,3.516,16.464,11.471,0.165,7.739,6.99,11.089,3.629,12.11,2.725,3.585,1.389,5.541,4.922,16.551,22.391,11.443,10.464,4.311,13.614,8.161,7.841,23.766,6.012,1.149,2.291,0.646,12.226,5.691,2.982,1.166,2.854,15.079,9.18,2.633,2.853,8.989,4.849,9.363,5.051,21.585,6.702,11.084,1.089,4.217,5.108,12.206,22.475,10.64,4.732
2012,7.338,14.816,14.835,1.679,6.101,16.46,5.138,4.981,4.29,2.069,7.652,2.198,3.613,3.067,13.522,0.481,14.068,26.23,7.463,5.851,1.511,5.811,10.94,5.745,1.915,15.192,4.476,7.785,4.282,5.542,5.066,7.132,3.261,5.301,18.268,7.812,3.868,10.931,7.939,3.362,12.736,6.025,5.497,22.418,7.805,5.158,9.706,2.86,9.196,4.703,24.584,10.908,1.655,8.278,4.149,9.726,14.165,8.782,20.771,2.872,5.255,7.728,3.44,7.117,21.791,2.383,12.717,10.56,3.776,3.053,15.895,11.395,11.351,4.272,7.647,17.678,10.651,7.19,6.306,6.664,9.806,6.679,10.518,4.58,4.123,2.511,2.978,0.504,2.992,1.493,1.555,6.556,2.265,15.93,17.126,2.787,14.07,15.196,4.463,16.152,2.274,8.665,2.776,0.572,8.684,4.899,31.505,1.544,5.597,0.673,19.339,4.236,3.308,8.557,4.966,4.093,3.03,14.678,12.766,1.438,3.948,4.851,5.468,3.577,9.894,6.518,2.652,8.191,6.1348796,3.638,3.099,2.837,3.354,3.655,9.431,16.317,2.837,15.558,3.106,17.553,11.341,0.135,7.352,5.83,11.017,3.222,11.924,3.706,3.364,1.019,5.489,4.23,16.579,23.245,11.687,10.388,5.204,13.516,8.39,8.215,23.048,11.333,1.134,2.378,0.621,12.115,5.672,3.279,1.194,3.1,14.673,8.548,2.382,2.851,8.547,4.926,8.219,4.971,21.387,6.264,11.183,1.117,4.27,7.852,12.35,22.774,7.872,4.505
2013,7.384,14.988,17.704,1.492,6.137,14.468,5.706,5.403,4.004,2.049,8.639,1.902,3.858,3.144,13.899,0.467,16.108,26.464,7.486,5.83,2.004,5.69,11.664,5.935,2.249,15.607,4.526,7.554,4.6,5.404,5.089,3.558,3.171,5.28,18.573,7.298,3.806,11.146,7.174,3.124,16.755,5.904,5.597,22.36,7.122,5.354,8.431,2.712,9.766,4.68,25.605,9.087,1.655,8.821,4.024,10.039,14.223,8.22,22.147,1.985,5.281,7.404,3.461,7.083,24.639,2.688,11.988,10.795,3.806,4.63,17.668,10.988,10.212,4.379,7.693,14.83,8.808,7.759,5.648,6.104,11.478,7.407,10.654,4.299,4.553,2.592,3.017,0.363,2.953,1.547,1.972,7.078,2.267,16.198,20.7,2.994,14.22,13.065,5.649,12.595,2.231,9.112,2.326,0.973,8.027,4.897,29.005,1.582,6.085,0.68,20.125,4.03,3.257,8.762,4.964,4.117,2.968,17.371,13.268,1.045,4.014,5.163,7.187,3.6,9.919,5.309,2.371,8.71,6.0893445,2.824,2.973,3.259,3.283,3.683,9.712,16.168,2.844,16.017,3.976,18.128,11.232,0.084,7.707,5.818,11.098,3.181,11.543,4.748,3.479,0.668,5.409,3.959,16.493,20.834,11.53,9.946,3.676,13.989,9.423,8.201,22.492,11.957,1.189,2.474,0.259,12.095,5.673,3.601,1.273,2.274,13.293,8.753,2.097,1.376,8.067,5.009,7.629,4.979,20.841,6.834,11.622,1.486,4.302,7.858,12.541,22.9,7.236,4.457
2014,7.342,15.145,19.898,1.377,6.494,15.642,5.997,5.89,3.988,2.024,9.02,1.687,4.103,3.131,12.31,0.434,13.032,25.042,7.476,4.771,1.386,5.616,11.686,6.158,1.986,16.077,4.652,7.485,4.688,6.079,5.123,2.734,3.079,5.24,18.446,6.99,3.796,11.39,7.136,2.42,17.156,5.1,5.28,22.336,6.732,4.842,9.039,3.066,9.697,4.736,23.604,7.857,1.723,9.325,3.89,10.518,14.321,6.661,19.971,4.415,5.351,6.8,3.568,7.125,23.712,2.378,7.923,11.096,3.57,5.776,16.445,11.078,7.562,4.151,7.655,12.673,8.971,8.405,4.998,5.775,11.862,6.979,10.187,3.754,4.454,2.596,3.119,0.689,3.168,1.747,2.393,7.463,2.344,16.177,20.013,3.071,14.35,12.181,5.871,11.841,1.939,9.497,1.823,1.367,7.38,4.796,27.773,1.535,6.116,0.67,17.894,5.134,3.196,9.002,5.393,4.108,2.676,16.719,13.728,0.593,4.192,3.842,7.138,3.713,9.834,4.797,2.153,8.479,5.956421,1.774,3.611,3.046,3.518,3.41,8.52,15.802,2.821,13.49,3.848,19.14,11.099,0.07,7.348,5.532,11.153,3.29,11.017,5.548,3.478,0.703,5.522,4.886,16.356,18.311,11.416,9.537,3.597,10.381,8.917,8.189,21.99,12.242,1.161,2.572,0.585,12.128,5.702,3.892,1.394,2.142,11.488,9.042,1.57,1.805,10.905,5.06,6.259,5.212,20.715,6.32,11.527,1.399,4.319,7.798,12.353,23.097,6.491,4.363
2015,8.401,15.464,17.248,1.19,6.798,17.326,6.039,6.179,4.058,1.813,9.093,1.648,4.366,3.109,9.777,0.444,11.082,25.66,7.486,5.446,2.619,7.233,10.632,7.097,1.911,16.641,4.832,7.51,4.704,5.828,5.145,2.139,3.068,5.244,18.724,6.719,3.779,11.583,7.1,2.281,15.145,4.233,4.962,22.207,6.057,5.475,10.028,3.018,9.341,4.881,20.782,6.496,1.774,9.874,3.764,10.792,14.373,5.669,18.758,7.018,5.433,6.415,3.456,7.27,21.715,2.005,7.194,11.426,3.439,4.527,15.547,11.048,6.617,4.566,7.61,10.734,9.453,8.553,3.914,5.058,11.316,6.64,11.077,3.605,4.364,2.591,3.192,0.334,3.592,1.276,2.828,7.937,3.018,16.51,19.202,2.986,14.496,10.097,6.464,11.088,2.014,9.132,2.236,1.77,6.669,4.223,27.105,1.456,5.389,0.672,17.765,5.376,3.154,9.224,5.323,4.097,2.925,19.146,12.544,0.626,4.418,4.236,6.524,4.563,9.844,4.977,1.973,8.013,5.9731474,2.813,3.691,3.211,2.968,3.31,7.336,13.727,2.811,12.161,4.293,20.085,11.003,0.062,7.543,5.862,11.147,2.85,10.35,6.408,3.655,0.708,5.559,4.371,16.12,16.789,11.309,9.294,4.396,10.337,8.048,7.561,21.556,11.761,1.207,2.678,0.589,12.185,5.73,4.2,1.469,2.057,12.415,9.255,1.56,2.154,10.124,6.36,5.366,5.274,20.604,5.85,11.45,1.985,4.347,7.246,16.856,23.151,5.815,5.119
2016,9.399,15.788,16.162,1.052,7.288,17.742,5.651,6.476,4.106,1.65,8.06,1.624,4.544,3.067,8.097,0.471,11.073,22.309,7.474,4.422,3.101,10.079,7.847,8.02,2.149,17.194,4.882,7.715,4.841,6.292,5.047,1.561,3.08,5.345,18.961,7.07,3.743,11.71,6.755,1.881,12.677,3.379,4.433,22.094,5.639,5.026,8.408,3.721,8.83,4.93,18.132,7.561,1.846,9.036,3.698,10.245,14.494,5.001,20.049,5.292,5.145,6.022,3.417,7.322,19.826,2.135,5.631,11.653,3.695,5.401,12.514,11.154,5.121,4.574,7.579,9.023,10.746,8.46,2.918,4.597,10.892,6.378,13.296,3.357,4.416,2.585,3.324,0.59,3.732,0.911,3.279,8.413,3.755,16.365,18.213,2.889,14.429,9.101,6.431,10.89,2.349,8.837,2.249,1.9,5.992,3.822,25.02,1.417,4.375,0.867,18.256,8.37,3.185,9.536,4.559,4.143,3.145,21.819,11.385,0.616,4.787,3.664,5.577,5.37,9.927,4.814,1.74,7.469,5.9462705,2.162,3.994,3.547,2.596,3.215,6.114,13.508,2.788,10.974,4.266,20.441,10.931,0.062,6.596,5.787,11.109,2.884,9.917,4.257,3.783,0.708,5.305,4.826,16.099,14.577,11.749,8.989,5.722,8.772,7.49,7.356,21.098,11.339,1.293,3.652,0.666,12.21,5.754,3.334,1.481,3.238,12.399,9.603,1.581,2.499,10.872,6.497,4.937,5.287,20.49,5.256,11.501,1.992,4.293,6.703,17.378,24.486,5.069,5.788
2017,10.363,16.068,14.466,1.282,7.544,17.923,5.525,5.969,4.094,1.48,7.123,1.512,4.661,3.289,6.354,0.48,8.345,18.76,7.22,4.613,3.352,11.209,8.466,8.836,2.437,17.69,4.982,6.869,4.57,6.869,4.948,2.849,3.121,5.444,19.334,7.151,3.653,11.83,6.457,1.741,10.981,2.341,4.182,22.108,5.636,4.319,10.08,3.064,8.159,5.014,15.667,6.34,1.917,8.871,3.701,9.442,14.624,4.567,15.005,3.261,4.89,5.465,3.352,7.428,17.697,1.948,5.65,11.836,3.384,4.14,10.611,11.172,3.801,3.975,7.596,7.066,10.371,10.194,2.763,4.051,10.342,5.481,15.869,2.958,4.388,3.351,3.42,0.109,3.777,0.971,3.73,8.875,3.736,15.904,17.349,2.824,14.649,8.497,5.544,9.752,2.385,8.764,1.909,2.04,5.637,3.31,23.212,1.541,3.835,1.067,15.372,6.957,3.266,9.734,4.681,4.171,3.158,21.559,10.119,0.62,5.118,3.181,4.471,4.586,9.834,4.289,1.311,6.849,5.876196,3.094,4.324,3.506,2.459,3.287,4.872,12.37,2.672,8.411,5.002,21.362,10.793,0.061,5.608,5.394,11.18,3.585,9.54,4.375,4.029,0.698,4.865,4.654,16.045,12.826,11.899,8.714,5.692,7.916,5.773,6.969,22.947,11.136,1.375,4.642,0.818,12.192,5.776,3.073,1.541,3.287,12.412,9.429,1.602,2.928,11.138,6.559,4.394,5.978,20.472,4.518,11.31,2.037,4.256,6.303,17.575,25.145,4.321,6.404
